#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
T1_FOM_000000069579	8.4900	1449	0.0000	98.9648	1434	61	62	0.3772	8	3.66
T1_FOM_000000069580	11.6747	2773	0.0000	100.0000	2773	159	165	0.3506	10	6.16
T1_FOM_000000069581	13.0911	1558	0.0000	100.0000	1558	99	105	0.3428	12	6.48
T1_FOM_000000069582	14.3462	1297	0.0000	100.0000	1297	90	96	0.2702	13	7.87
T1_FOM_000000069583	9.4251	1835	0.0000	99.2371	1821	92	81	0.2568	8	6.25
T1_FOM_000000069584	9.2382	2162	0.0000	100.0000	2162	98	102	0.3102	9	3.85
T1_FOM_000000069585	9.2905	3918	0.0000	99.8469	3912	182	182	0.3497	9	2.81
T1_FOM_000000069586	10.9045	1016	0.0000	100.0000	1016	57	54	0.3251	11	4.98
T1_FOM_000000069587	9.1342	1051	0.0000	100.0000	1051	47	49	0.3867	9	4.24
T1_FOM_000000069588	5.7553	1234	0.0000	100.0000	1234	34	37	0.2552	5	2.46
T1_FOM_000000069589	22.2850	1028	0.0000	100.0000	1028	105	124	0.4359	20	10.95
T1_FOM_000000069590	9.4146	2880	0.0000	100.0000	2880	142	129	0.3014	9	3.63
T1_FOM_000000069591	9.1487	3180	0.0000	100.0000	3180	144	147	0.3578	9	4.11
T1_FOM_000000069592	9.5440	1340	0.0000	100.0000	1340	61	67	0.3130	10	3.40
T1_FOM_000000069593	12.3556	2742	0.0000	100.0000	2742	195	144	0.2914	9	12.49
T1_FOM_000000069594	7.0343	1980	0.0000	100.0000	1980	67	72	0.3547	7	2.37
T1_FOM_000000069595	46.1202	1631	0.0000	100.0000	1631	407	345	0.3321	9	51.73
T1_FOM_000000069596	35.5462	1580	0.0000	99.9367	1579	269	294	0.4512	24	29.81
T1_FOM_000000069597	9.3206	1566	0.0000	100.0000	1566	75	71	0.4502	9	3.91
T1_FOM_000000069598	9.2082	4083	0.0000	100.0000	4083	189	187	0.4046	9	3.80
T1_FOM_000000069599	10.0579	4840	0.0000	100.0000	4840	250	237	0.3078	9	4.07
T1_FOM_000000069600	13.4035	2228	0.0000	100.0000	2228	150	149	0.3903	8	15.13
T1_FOM_000000069601	7.6409	1047	0.0000	100.0000	1047	39	41	0.2584	6	4.42
T1_FOM_000000069602	10.2516	2436	0.0000	100.0000	2436	124	126	0.3494	11	3.79
T1_FOM_000000069603	8.1168	1490	0.0000	98.5906	1469	63	58	0.2918	8	3.80
T1_FOM_000000069604	8.4117	1319	0.0000	100.0000	1319	54	57	0.3377	8	2.76
T1_FOM_000000069605	6.1774	1246	0.0000	100.0000	1246	37	40	0.2764	6	2.56
T1_FOM_000000069606	8.1031	2986	0.0000	100.0000	2986	118	124	0.4250	8	2.77
T1_FOM_000000069607	9.4597	8445	0.0000	100.0000	8445	397	402	0.3437	9	4.22
T1_FOM_000000069608	18.0568	2762	0.0000	100.0000	2762	240	259	0.3695	14	11.86
T1_FOM_000000069609	8.0682	1686	0.0000	100.0000	1686	71	65	0.2451	7	3.78
T1_FOM_000000069610	14.1454	1011	0.0000	96.3403	974	72	71	0.3668	13	9.30
T1_FOM_000000069611	7.9032	2189	0.0000	100.0000	2189	88	85	0.3274	7	3.90
T1_FOM_000000069612	9.4640	1584	0.0000	100.0000	1584	75	75	0.3884	9	3.54
T1_FOM_000000069613	10.0088	4316	0.0000	99.6293	4300	218	214	0.3675	10	3.05
T1_FOM_000000069614	9.4571	2612	0.0000	100.0000	2612	124	123	0.4014	9	4.05
T1_FOM_000000069615	16.3614	1594	0.0000	100.0000	1594	126	135	0.4048	12	19.13
T1_FOM_000000069616	9.3037	2107	0.0000	100.0000	2107	97	99	0.3527	9	3.09
T1_FOM_000000069617	8.6411	5774	0.0000	99.6883	5756	250	249	0.3597	8	2.97
T1_FOM_000000069618	10.0419	2888	0.0000	100.0000	2888	146	144	0.2683	10	3.95
T1_FOM_000000069619	8.0686	3059	0.0000	99.9346	3057	124	123	0.3643	8	3.07
T1_FOM_000000069620	11.1842	1010	0.0000	97.6238	986	57	56	0.3265	11	4.90
T1_FOM_000000069621	9.3150	9146	0.0000	99.9891	9145	421	431	0.3869	9	3.52
T1_FOM_000000069622	6.2521	1055	0.0000	100.0000	1055	33	33	0.3397	6	3.03
T1_FOM_000000069623	9.0086	3152	0.0000	99.5876	3139	141	143	0.3368	8	4.06
T1_FOM_000000069624	7.1648	1954	0.0000	100.0000	1954	69	71	0.2402	7	2.95
T1_FOM_000000069625	7.8491	3631	0.0000	99.8072	3624	142	143	0.3461	8	2.89
T1_FOM_000000069626	5.3259	1071	0.0000	97.6657	1046	28	29	0.3332	5	2.63
T1_FOM_000000069627	9.9831	1833	0.0000	100.0000	1833	90	93	0.3481	10	4.69
T1_FOM_000000069628	10.2104	1830	0.0000	99.8361	1827	92	95	0.4118	10	4.33
T1_FOM_000000069629	7.7804	1207	0.0000	100.0000	1207	47	47	0.3395	8	3.88
T1_FOM_000000069630	7.7415	1207	0.0000	99.9171	1206	47	47	0.2683	8	3.27
T1_FOM_000000069631	8.6033	1674	0.0000	98.2676	1645	72	72	0.3374	8	4.29
T1_FOM_000000069632	10.3191	1473	0.0000	99.6606	1468	75	77	0.3984	10	3.52
T1_FOM_000000069633	10.5473	2220	0.0000	100.0000	2220	115	119	0.2704	8	8.02
T1_FOM_000000069634	9.7147	3407	0.0000	100.0000	3407	165	166	0.2980	10	4.17
T1_FOM_000000069635	7.5927	1645	0.0000	99.9392	1644	63	62	0.3186	7	3.28
T1_FOM_000000069636	8.7779	10082	0.0000	99.8413	10066	445	440	0.3383	8	3.28
T1_FOM_000000069637	9.5093	6760	0.0000	99.9408	6756	320	323	0.3595	9	3.28
T1_FOM_000000069638	9.2095	5298	0.0000	100.0000	5298	244	244	0.3333	9	3.42
T1_FOM_000000069639	8.4879	7528	0.0000	100.0000	7528	319	320	0.3452	8	3.23
T1_FOM_000000069640	10.6729	2877	0.0000	99.8262	2872	154	153	0.3174	10	4.80
T1_FOM_000000069641	7.2847	1591	0.0000	100.0000	1591	59	57	0.3218	7	2.97
T1_FOM_000000069642	22.9549	1019	0.0000	99.4112	1013	116	118	0.3762	21	11.49
T1_FOM_000000069643	8.2264	2089	0.0000	100.0000	2089	86	86	0.3614	9	2.63
T1_FOM_000000069644	10.7824	2716	0.0000	100.0000	2716	146	147	0.2779	10	5.33
T1_FOM_000000069645	6.5596	1921	0.0000	99.7918	1917	63	63	0.2310	7	2.95
T1_FOM_000000069646	10.2762	1372	0.0000	98.6152	1353	69	72	0.3555	11	4.55
T1_FOM_000000069647	19.3632	6426	0.0000	100.0000	6426	603	641	0.4076	10	45.61
T1_FOM_000000069648	6.7409	1694	0.0000	99.5868	1687	58	56	0.2515	7	2.65
T1_FOM_000000069649	8.8945	10196	0.0000	100.0000	10196	447	460	0.3631	8	4.77
T1_FOM_000000069650	7.8156	1432	0.0000	98.9525	1417	56	56	0.3047	8	3.09
T1_FOM_000000069651	8.7200	1250	0.0000	98.9600	1237	54	55	0.3553	9	4.02
T1_FOM_000000069652	9.1690	1556	0.0000	99.9357	1555	75	68	0.3561	9	3.12
T1_FOM_000000069653	8.1970	1147	0.0000	100.0000	1147	48	46	0.2539	7	3.51
T1_FOM_000000069654	8.5271	1032	0.0000	100.0000	1032	45	43	0.3367	9	3.61
T1_FOM_000000069655	11.1527	1506	0.0000	100.0000	1506	85	83	0.4923	11	3.41
T1_FOM_000000069656	9.6774	7482	0.0000	99.9064	7475	365	359	0.3504	9	3.67
T1_FOM_000000069657	15.5715	1181	0.0000	100.0000	1181	93	91	0.3709	10	10.55
T1_FOM_000000069658	8.8380	5567	0.0000	99.5689	5543	246	246	0.3364	9	3.23
T1_FOM_000000069659	8.9397	3432	0.0000	100.0000	3432	155	152	0.3751	9	3.28
T1_FOM_000000069660	9.6912	2837	0.0000	100.0000	2837	137	138	0.2908	9	5.25
T1_FOM_000000069661	9.2531	1924	0.0000	97.9730	1885	89	89	0.4265	9	4.60
T1_FOM_000000069662	15.1309	1566	0.0000	100.0000	1566	122	115	0.3043	15	6.12
T1_FOM_000000069663	6.7066	1670	0.0000	100.0000	1670	57	55	0.2450	7	2.57
T1_FOM_000000069664	7.4964	1372	0.0000	97.8863	1343	51	52	0.2548	8	2.44
T1_FOM_000000069665	10.1727	1100	0.0000	100.0000	1100	59	53	0.3679	9	4.69
T1_FOM_000000069666	10.1643	2793	0.0000	98.8185	2760	140	144	0.3839	11	3.72
T1_FOM_000000069667	8.9912	4638	0.0000	100.0000	4638	206	211	0.3451	9	3.90
T1_FOM_000000069668	12.3108	1139	0.0000	100.0000	1139	73	67	0.3770	10	8.26
T1_FOM_000000069669	9.4380	2055	0.0000	100.0000	2055	99	95	0.3984	9	3.37
T1_FOM_000000069670	9.6044	1696	0.0000	100.0000	1696	81	82	0.3856	10	2.76
T1_FOM_000000069671	8.3614	1483	0.0000	100.0000	1483	63	61	0.3577	8	2.86
T1_FOM_000000069672	7.4731	1042	0.0000	100.0000	1042	38	40	0.3463	7	3.53
T1_FOM_000000069673	7.9948	3827	0.0000	100.0000	3827	149	157	0.2845	8	2.92
T1_FOM_000000069674	12.9637	1211	0.0000	100.0000	1211	80	77	0.3425	12	7.42
T1_FOM_000000069675	9.0617	1135	0.0000	100.0000	1135	53	50	0.3410	9	3.34
T1_FOM_000000069676	7.8824	1242	0.0000	100.0000	1242	49	49	0.3473	8	3.73
T1_FOM_000000069677	8.7667	4003	0.0000	100.0000	4003	173	178	0.3660	8	4.22
T1_FOM_000000069678	8.4716	1709	0.0000	100.0000	1709	75	70	0.2875	6	6.89
T1_FOM_000000069679	11.3762	1502	0.0000	100.0000	1502	85	86	0.3239	9	9.53
T1_FOM_000000069680	11.1649	1049	0.0000	96.9495	1017	56	61	0.2609	12	4.48
T1_FOM_000000069681	7.2457	1628	0.0000	100.0000	1628	58	60	0.3535	8	2.66
T1_FOM_000000069682	9.1716	1352	0.0000	99.4083	1344	60	64	0.3325	10	2.75
T1_FOM_000000069683	15.3937	1430	0.0000	100.0000	1430	113	107	0.3442	11	11.30
T1_FOM_000000069684	8.5304	7626	0.0000	100.0000	7626	329	322	0.2615	8	3.73
T1_FOM_000000069685	8.5793	5153	0.0000	97.5936	5029	223	219	0.2657	8	3.96
T1_FOM_000000069686	9.1416	1377	0.0000	100.0000	1377	61	65	0.3568	9	4.20
T1_FOM_000000069687	8.5910	2411	0.0000	100.0000	2411	104	103	0.3156	8	3.43
T1_FOM_000000069688	876.4654	1027	0.0000	100.0000	1027	4339	4688	0.3946	230	1414.65
T1_FOM_000000069689	9.0008	1311	0.0000	98.0168	1285	58	60	0.3300	8	5.43
T1_FOM_000000069690	8.3725	1216	0.0000	100.0000	1216	53	49	0.3861	7	3.76
T1_FOM_000000069691	8.5845	1514	0.0000	100.0000	1514	67	63	0.3928	8	3.37
T1_FOM_000000069692	11.5128	9772	0.0000	100.0000	9772	557	569	0.3167	10	6.93
T1_FOM_000000069693	9.5510	2292	0.0000	100.0000	2292	111	108	0.3858	10	4.34
T1_FOM_000000069694	8.3319	2953	0.0000	99.9323	2951	123	123	0.3376	9	3.28
T1_FOM_000000069695	10.7184	3675	0.0000	99.7279	3665	200	194	0.3841	10	4.52
T1_FOM_000000069696	8.9880	3822	0.0000	100.0000	3822	169	175	0.2591	9	3.33
T1_FOM_000000069697	11.2066	1123	0.0000	99.6438	1119	63	63	0.3712	11	4.14
T1_FOM_000000069698	9.8670	9424	0.0000	99.9894	9423	459	471	0.3074	9	4.40
T1_FOM_000000069699	13.0899	2758	0.0000	99.8187	2753	184	178	0.3281	13	4.93
T1_FOM_000000069700	8.1734	1113	0.0000	99.2812	1105	45	46	0.3140	8	2.61
T1_FOM_000000069701	8.0293	3623	0.0000	99.9448	3621	149	142	0.2548	7	3.78
T1_FOM_000000069702	9.7900	8610	0.0000	99.7793	8591	417	426	0.3353	10	3.40
T1_FOM_000000069703	5.9652	1207	0.0000	98.6744	1191	37	35	0.3650	6	2.29
T1_FOM_000000069704	6.5236	1482	0.0000	99.7976	1479	48	49	0.2780	7	2.66
T1_FOM_000000069705	9.5216	1089	0.0000	100.0000	1089	53	51	0.3985	9	4.23
T1_FOM_000000069706	27.4718	1028	0.0000	100.0000	1028	143	139	0.3574	22	18.33
T1_FOM_000000069707	7.6716	1693	0.0000	100.0000	1693	63	67	0.2226	8	2.86
T1_FOM_000000069708	8.4473	1811	0.0000	100.0000	1811	75	78	0.3484	9	2.92
T1_FOM_000000069709	18.5689	1480	0.0000	99.9324	1479	135	140	0.3547	12	13.40
T1_FOM_000000069710	8.8171	1203	0.0000	100.0000	1203	54	52	0.3529	9	4.53
T1_FOM_000000069711	9.1843	3137	0.0000	100.0000	3137	143	145	0.3404	9	3.24
T1_FOM_000000069712	9.2999	3741	0.0000	99.9465	3739	169	179	0.3401	9	3.25
T1_FOM_000000069713	9.0635	26822	0.0000	100.0000	26822	1217	1214	0.3547	9	3.49
T1_FOM_000000069714	13.5603	1376	0.0000	100.0000	1376	102	85	0.3370	9	12.46
T1_FOM_000000069715	43.1962	1147	0.0000	98.6051	1131	255	241	0.3683	13	66.90
T1_FOM_000000069716	7.7131	4563	0.0000	100.0000	4563	176	176	0.3360	7	3.08
T1_FOM_000000069717	9.6522	1294	0.0000	100.0000	1294	60	65	0.3869	10	3.49
T1_FOM_000000069718	7.7957	1077	0.0000	99.7214	1074	41	43	0.2427	8	2.92
T1_FOM_000000069719	7.9043	1087	0.0000	99.7240	1084	40	46	0.3993	8	3.36
T1_FOM_000000069720	8.6426	1676	0.0000	100.0000	1676	73	72	0.3334	8	5.00
T1_FOM_000000069721	8.0839	1656	0.0000	98.5507	1632	66	68	0.4372	8	3.42
T1_FOM_000000069722	14.1162	1868	0.0000	98.9293	1848	129	135	0.3028	15	5.44
T1_FOM_000000069723	8.8584	4775	0.0000	100.0000	4775	214	209	0.4128	9	3.53
T1_FOM_000000069724	9.3755	3177	0.0000	100.0000	3177	150	148	0.2554	9	3.26
T1_FOM_000000069725	16.2611	1214	0.0000	100.0000	1214	92	106	0.3741	12	10.93
T1_FOM_000000069726	8.5999	21746	0.0000	100.0000	21746	942	928	0.3283	9	3.01
T1_FOM_000000069727	8.5636	3398	0.0000	100.0000	3398	146	145	0.3362	8	3.27
T1_FOM_000000069728	9.2311	2665	0.0000	100.0000	2665	122	124	0.3665	9	3.65
T1_FOM_000000069729	26.7800	2086	0.0000	100.0000	2086	309	250	0.4420	10	50.80
T1_FOM_000000069730	8.9459	1219	0.0000	98.8515	1205	56	53	0.3733	9	3.72
T1_FOM_000000069731	8.4062	3267	0.0000	100.0000	3267	137	138	0.2552	8	3.41
T1_FOM_000000069732	8.9223	13596	0.0000	99.8088	13570	605	608	0.3528	9	2.95
T1_FOM_000000069733	6.2793	1210	0.0000	100.0000	1210	38	38	0.2334	6	2.84
T1_FOM_000000069734	80.1485	1636	0.0000	100.0000	1636	665	646	0.3111	80	47.58
T1_FOM_000000069735	10.0221	1536	0.0000	100.0000	1536	79	75	0.3605	10	3.82
T1_FOM_000000069736	7.6923	1144	0.0000	100.0000	1144	43	45	0.4032	7	3.10
T1_FOM_000000069737	8.9397	9272	0.0000	100.0000	9272	419	410	0.3451	9	3.56
T1_FOM_000000069738	7.9761	3007	0.0000	100.0000	3007	120	120	0.3682	8	2.54
T1_FOM_000000069739	6.8186	1599	0.0000	100.0000	1599	55	54	0.3582	6	2.99
T1_FOM_000000069740	8.6819	5309	0.0000	99.5856	5287	230	231	0.3104	8	3.47
T1_FOM_000000069741	9.8067	3621	0.0000	100.0000	3621	177	178	0.3023	9	4.71
T1_FOM_000000069742	7.2072	1163	0.0000	100.0000	1163	42	42	0.3995	7	2.50
T1_FOM_000000069743	7.5528	6566	0.0000	100.0000	6566	246	250	0.3119	7	2.80
T1_FOM_000000069744	6.5397	1208	0.0000	97.7649	1181	40	39	0.3910	7	2.81
T1_FOM_000000069745	7.4927	2042	0.0000	99.8041	2038	79	74	0.3315	8	2.17
T1_FOM_000000069746	12.9969	1270	0.0000	99.9213	1269	84	81	0.2942	14	5.91
T1_FOM_000000069747	10.6981	2935	0.0000	100.0000	2935	155	159	0.3644	11	3.80
T1_FOM_000000069748	10.1203	17535	0.0000	100.0000	17535	891	884	0.3500	10	3.63
T1_FOM_000000069749	9.4220	1730	0.0000	99.4798	1721	82	81	0.3641	10	3.35
T1_FOM_000000069750	6.6513	1262	0.0000	99.6038	1257	41	43	0.3192	7	2.99
T1_FOM_000000069751	10.8044	1304	0.0000	98.5429	1285	65	76	0.3876	11	5.15
T1_FOM_000000069752	10.5684	10718	0.0000	99.9907	10717	577	556	0.3792	8	12.11
T1_FOM_000000069753	17.4019	2038	0.0000	99.3131	2024	173	182	0.4010	9	20.04
T1_FOM_000000069754	7.8462	1300	0.0000	100.0000	1300	51	51	0.3451	8	4.16
T1_FOM_000000069755	7.0049	1213	0.0000	98.8458	1199	40	45	0.3558	7	3.11
T1_FOM_000000069756	10.3176	1502	0.0000	99.6005	1496	77	78	0.3777	9	4.25
T1_FOM_000000069757	15.5347	4335	0.0000	100.0000	4335	331	342	0.2987	9	27.87
T1_FOM_000000069758	9.4604	2081	0.0000	99.4234	2069	98	99	0.2247	9	3.15
T1_FOM_000000069759	111.9004	1115	0.0000	100.0000	1115	631	617	0.4437	85	77.23
T1_FOM_000000069760	7.9602	1458	0.0000	100.0000	1458	58	58	0.3471	8	3.64
T1_FOM_000000069761	7.8877	1763	0.0000	100.0000	1763	70	69	0.3665	8	2.96
T1_FOM_000000069762	8.5941	4782	0.0000	100.0000	4782	205	206	0.3012	8	2.46
T1_FOM_000000069763	9.8224	9000	0.0000	100.0000	9000	440	444	0.3273	9	4.18
T1_FOM_000000069764	8.3836	13142	0.0000	99.7489	13109	550	552	0.3145	8	3.43
T1_FOM_000000069765	9.0754	2375	0.0000	100.0000	2375	111	105	0.2211	9	3.35
T1_FOM_000000069766	8.5891	1246	0.0000	94.9438	1183	53	54	0.3271	9	3.92
T1_FOM_000000069767	9.0664	1853	0.0000	99.6222	1846	82	86	0.3653	9	3.65
T1_FOM_000000069768	9.2060	7788	0.0000	100.0000	7788	360	357	0.3567	9	3.36
T1_FOM_000000069769	9.8837	1659	0.0000	99.0958	1644	83	81	0.3533	10	4.71
T1_FOM_000000069770	8.4536	2222	0.0000	100.0000	2222	98	90	0.3466	8	4.06
T1_FOM_000000069771	8.9059	1010	0.0000	100.0000	1010	45	45	0.3146	9	3.26
T1_FOM_000000069772	11.1239	1340	0.0000	100.0000	1340	73	76	0.2610	10	4.40
T1_FOM_000000069773	8.0114	2459	0.0000	100.0000	2459	98	99	0.3351	8	3.25
T1_FOM_000000069774	10.2194	1399	0.0000	100.0000	1399	71	72	0.3381	10	4.47
T1_FOM_000000069775	9.3205	1298	0.0000	93.7596	1217	62	59	0.3743	9	4.96
T1_FOM_000000069776	8.0138	1521	0.0000	99.8028	1518	61	61	0.3893	9	3.00
T1_FOM_000000069777	50.3926	1434	0.0000	100.0000	1434	381	344	0.3619	20	70.50
T1_FOM_000000069778	8.0234	2392	0.0000	99.5401	2381	96	96	0.3221	7	3.66
T1_FOM_000000069779	9.2404	8690	0.0000	100.0000	8690	402	401	0.3449	9	3.11
T1_FOM_000000069780	10.5117	1845	0.0000	97.1274	1792	96	98	0.3566	10	4.47
T1_FOM_000000069781	7.8212	1432	0.0000	100.0000	1432	57	55	0.4129	8	3.25
T1_FOM_000000069782	11.9948	1907	0.0000	100.0000	1907	117	112	0.2996	13	5.07
T1_FOM_000000069783	9.2844	2240	0.0000	100.0000	2240	104	104	0.3473	9	4.46
T1_FOM_000000069784	9.1868	1140	0.0000	99.8246	1138	50	55	0.2410	9	4.44
T1_FOM_000000069785	6.5703	1280	0.0000	100.0000	1280	41	44	0.3089	7	2.36
T1_FOM_000000069786	14.6393	1109	0.0000	100.0000	1109	84	79	0.3333	15	5.49
T1_FOM_000000069787	6.8917	1477	0.0000	100.0000	1477	51	51	0.2686	6	2.95
T1_FOM_000000069788	5.6962	1106	0.0000	100.0000	1106	31	32	0.2487	6	1.85
T1_FOM_000000069789	8.8122	6218	0.0000	100.0000	6218	277	271	0.3453	9	2.66
T1_FOM_000000069790	6.9512	1784	0.0000	100.0000	1784	63	61	0.3284	7	2.88
T1_FOM_000000069791	8.2449	3651	0.0000	100.0000	3651	152	149	0.3389	8	3.27
T1_FOM_000000069792	8.9374	1837	0.0000	100.0000	1837	82	82	0.2756	9	3.45
T1_FOM_000000069793	16.3494	1634	0.0000	99.8776	1632	127	140	0.3969	12	11.66
T1_FOM_000000069794	7.5299	1421	0.0000	100.0000	1421	54	53	0.2987	7	3.08
T1_FOM_000000069795	32.7283	1211	0.0000	100.0000	1211	194	202	0.5294	20	25.27
T1_FOM_000000069796	7.5258	2364	0.0000	97.9695	2316	90	88	0.3853	7	3.35
T1_FOM_000000069797	11.2794	1557	0.0000	100.0000	1557	85	91	0.3331	11	6.24
T1_FOM_000000069798	8.0385	4080	0.0000	100.0000	4080	165	163	0.2616	8	3.04
T1_FOM_000000069799	7.6765	1459	0.0000	100.0000	1459	55	57	0.2885	8	3.12
T1_FOM_000000069800	9.8103	2019	0.0000	99.9009	2017	100	98	0.3024	9	4.60
T1_FOM_000000069801	8.9645	2476	0.0000	100.0000	2476	111	111	0.3565	9	2.64
T1_FOM_000000069802	8.6510	1593	0.0000	100.0000	1593	67	71	0.4067	8	3.58
T1_FOM_000000069803	9.4385	1854	0.0000	100.0000	1854	88	87	0.2869	10	3.61
T1_FOM_000000069804	10.6329	1095	0.0000	100.0000	1095	62	55	0.2653	9	5.65
T1_FOM_000000069805	9.0646	2769	0.0000	100.0000	2769	125	126	0.3624	9	3.46
T1_FOM_000000069806	10.7619	2675	0.0000	99.9626	2674	151	137	0.4045	9	4.99
T1_FOM_000000069807	7.9180	7919	0.0000	99.9747	7917	316	311	0.3493	8	3.09
T1_FOM_000000069808	14.4406	1162	0.0000	100.0000	1162	80	88	0.2948	13	9.02
T1_FOM_000000069809	9.7506	2069	0.0000	99.9517	2068	105	97	0.3719	9	3.97
T1_FOM_000000069810	7.8973	2201	0.0000	99.9546	2200	87	87	0.3660	8	2.51
T1_FOM_000000069811	10.9513	2667	0.0000	99.9250	2665	147	145	0.3768	10	5.84
T1_FOM_000000069812	7.1209	1994	0.0000	100.0000	1994	72	70	0.2257	7	2.04
T1_FOM_000000069813	9.4334	1622	0.0000	100.0000	1622	76	77	0.3412	9	4.21
T1_FOM_000000069814	7.6123	2693	0.0000	99.9257	2691	104	101	0.3062	7	2.77
T1_FOM_000000069815	18.2167	1135	0.0000	100.0000	1135	116	91	0.3208	13	16.77
T1_FOM_000000069816	8.4423	1612	0.0000	100.0000	1612	67	70	0.2574	9	2.89
T1_FOM_000000069817	9.0559	1645	0.0000	99.8784	1643	75	74	0.2747	9	2.87
T1_FOM_000000069818	8.5643	10390	0.0000	99.8460	10374	445	445	0.3630	8	3.32
T1_FOM_000000069819	8.2216	3854	0.0000	99.5330	3836	159	158	0.3646	8	2.54
T1_FOM_000000069820	9.7143	9182	0.0000	100.0000	9182	446	446	0.3546	10	3.57
T1_FOM_000000069821	14.9871	1005	0.0000	100.0000	1005	91	61	0.2339	8	20.82
T1_FOM_000000069822	8.5609	1355	0.0000	100.0000	1355	57	59	0.4194	8	4.25
T1_FOM_000000069823	8.8889	1080	0.0000	100.0000	1080	49	47	0.3151	10	2.76
T1_FOM_000000069824	13.1833	1713	0.0000	95.3882	1634	109	117	0.4088	11	8.49
T1_FOM_000000069825	9.4827	3847	0.0000	100.0000	3847	184	181	0.3104	9	3.36
T1_FOM_000000069826	9.1415	1060	0.0000	100.0000	1060	47	50	0.3282	10	3.59
T1_FOM_000000069827	14.7253	1518	0.0000	99.8682	1516	112	112	0.3652	11	13.12
T1_FOM_000000069828	11.4864	2619	0.0000	100.0000	2619	153	148	0.3681	11	5.24
T1_FOM_000000069829	8.9884	1212	0.0000	100.0000	1212	54	55	0.3464	9	3.65
T1_FOM_000000069830	8.3280	1561	0.0000	99.1672	1548	64	66	0.2542	9	3.88
T1_FOM_000000069831	9.6908	5634	0.0000	100.0000	5634	277	269	0.3484	10	3.19
T1_FOM_000000069832	10.8903	5041	0.0000	100.0000	5041	277	272	0.3870	9	6.68
T1_FOM_000000069833	10.1340	3104	0.0000	100.0000	3104	157	158	0.3237	9	5.81
T1_FOM_000000069834	5.2780	1097	0.0000	100.0000	1097	30	28	0.3702	5	1.83
T1_FOM_000000069835	15.1740	4299	0.0000	100.0000	4299	313	339	0.3032	11	13.58
T1_FOM_000000069836	5.4945	1820	0.0000	100.0000	1820	51	49	0.3691	5	2.51
T1_FOM_000000069837	7.4011	1324	0.0000	96.9033	1283	48	50	0.3264	8	2.80
T1_FOM_000000069838	7.3482	1878	0.0000	100.0000	1878	68	70	0.3170	8	2.58
T1_FOM_000000069839	7.1582	4356	0.0000	100.0000	4356	157	155	0.3222	7	2.91
T1_FOM_000000069840	10.1421	2899	0.0000	99.0341	2871	150	144	0.3518	9	6.34
T1_FOM_000000069841	9.5012	6083	0.0000	100.0000	6083	289	289	0.3269	10	2.91
T1_FOM_000000069842	8.0935	2224	0.0000	100.0000	2224	89	91	0.3371	8	2.92
T1_FOM_000000069843	5.8604	1877	0.0000	100.0000	1877	54	56	0.4025	5	2.94
T1_FOM_000000069844	9.7282	1295	0.0000	100.0000	1295	67	59	0.3992	9	5.95
T1_FOM_000000069845	14.8408	1112	0.0000	100.0000	1112	81	84	0.3925	12	9.25
T1_FOM_000000069846	9.1527	2207	0.0000	99.3203	2192	103	99	0.2907	9	3.63
T1_FOM_000000069847	6.1443	1448	0.0000	100.0000	1448	47	42	0.2653	6	2.05
T1_FOM_000000069848	8.4788	2312	0.0000	99.9135	2310	98	98	0.2503	8	3.34
T1_FOM_000000069849	13.2536	1471	0.0000	98.6404	1451	96	99	0.3136	13	6.02
T1_FOM_000000069850	9.1123	1229	0.0000	100.0000	1229	55	57	0.3226	9	3.86
T1_FOM_000000069851	13.8864	2218	0.0000	99.1885	2200	154	154	0.3523	12	6.85
T1_FOM_000000069852	12.1765	1207	0.0000	100.0000	1207	65	82	0.3986	10	8.74
T1_FOM_000000069853	171.5529	1134	0.0000	100.0000	1134	875	1070	0.3735	33	232.13
T1_FOM_000000069854	12.0716	3785	0.0000	100.0000	3785	233	224	0.4145	11	6.75
T1_FOM_000000069855	8.3291	7359	0.0000	100.0000	7359	306	307	0.2631	8	3.29
T1_FOM_000000069856	8.5863	3295	0.0000	100.0000	3295	141	142	0.3402	8	3.70
T1_FOM_000000069857	11.6014	2757	0.0000	99.8912	2754	161	159	0.2860	9	13.48
T1_FOM_000000069858	14.4673	1712	0.0000	100.0000	1712	121	127	0.3418	9	13.42
T1_FOM_000000069859	8.2160	2592	0.0000	100.0000	2592	108	105	0.3891	8	3.48
T1_FOM_000000069860	11.1761	2146	0.0000	100.0000	2146	120	120	0.2490	9	7.49
T1_FOM_000000069861	11.5894	1035	0.0000	96.9082	1003	67	53	0.3692	12	5.28
T1_FOM_000000069862	8.8694	4892	0.0000	100.0000	4892	217	217	0.3758	9	3.13
T1_FOM_000000069863	21.8570	3308	0.0000	99.9698	3307	368	355	0.3617	23	7.90
T1_FOM_000000069864	8.7349	2358	0.0000	99.6607	2350	104	102	0.3040	9	2.97
T1_FOM_000000069865	11.7458	1318	0.0000	100.0000	1318	73	82	0.3328	8	9.60
T1_FOM_000000069866	9.6843	2848	0.0000	99.5435	2835	136	140	0.3203	10	3.80
T1_FOM_000000069867	11.5959	1121	0.0000	100.0000	1121	65	65	0.2528	12	4.97
T1_FOM_000000069868	9.8351	1989	0.0000	100.0000	1989	99	97	0.3567	11	3.61
